,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s)
2007-6,1.4403704634088184,914.5366906824944,1103.2201152471519,17.12452544453287,11.577064188075093,72.78228734033985,2.5176829608218547
2007-7,1.7140032279734199,914.3403742054927,1113.6879108148994,16.760850316341326,11.440422051776286,73.87595930460283,2.4594839163050293
2007-8,1.846258707136748,913.9427166458026,1189.2203272717124,17.292727186398146,11.982548991329827,73.94879269453425,2.5549861763031685
2007-9,2.1981441147161953,913.0881030711354,1247.6635475150554,18.053192894157185,12.822246136456508,74.33577264501488,2.520849373736295
2007-10,2.125553337630236,912.1409498102192,1231.5002911489385,18.438023651169573,13.569834213055795,75.73185746324546,2.557206736359505
2007-11,2.1561154248305168,911.5564569163132,1277.3059981855588,19.017769942500244,14.216965594430382,75.94844969979714,2.5406414890310933
2007-12,2.2254393556613503,911.3930553648343,1257.7727177515005,19.49527791457573,14.895437695914952,76.83141277536558,2.4466501277841237
2008-1,2.385776245717089,911.566366592076,1210.3238766985226,19.35500862826516,15.07679075083394,78.110243874451,2.3993011086706133
2008-2,2.4528318992533067,911.9025340432474,1207.628732044928,18.842842119616762,14.542828704771527,78.02797035101337,2.2696291065583756
2008-3,2.4262873896829893,912.5210527242164,1142.5447593296096,17.809742140540358,13.620945301267993,78.53568717639239,2.1643185664240687
2008-4,2.4840879471924526,913.3167900021368,1127.8038836026187,16.913792001540454,12.512582380100142,77.68539338518383,2.0393329443795056
2008-5,2.2045608558543606,913.6687090981662,1125.0854725295137,16.228522901696685,11.619859028025072,77.02228185080006,2.0163055131817633
2008-6,1.9990733483068017,914.0020288448751,1132.7915623777897,15.780434032367598,11.130647986134514,76.92490942808652,2.068408799125401
2008-7,1.9725755314399593,914.0257518800332,1157.9934031426367,16.06434943831732,11.450598472093427,77.16470039491841,2.14052761629062
2008-8,1.6428173475046217,913.41175021026,1189.7939979444616,16.325896046028912,12.051474810888166,78.59094612237152,2.2759238981458183
2008-9,1.5267199815836037,912.8074342708203,1259.2380684479356,16.852392900749184,12.60940917003758,78.61246805364057,2.328488429331159
2008-10,1.723586541653395,912.1063161135436,1295.4980611121161,17.798875376058177,13.647901871168639,79.01174358181751,2.3668856217671075
2008-11,1.5889238767264129,911.4709962355571,1339.4188209697481,18.58413153646399,14.433816908539269,78.97609172526086,2.3301638885139133
2008-12,1.7292930111120117,911.12934250594,1353.8050581568748,19.36838791220971,15.10516531880279,78.5780051268001,2.2383723279981416
2009-1,1.8500084128458834,911.4443779757805,1324.163323682321,19.602927778158243,15.445323263250046,79.02882941938151,2.1653203478281915
2009-2,1.5883021068631111,911.7786646663196,1297.2608267566823,19.339985639161245,15.249209657112944,79.25586815699684,2.0614654460393216
2009-3,1.4662695719690022,912.3830706889748,1256.4684480671806,18.198629437545765,14.087250082779532,79.12004548571356,2.010576619590037
2009-4,1.1599629355381436,913.0770124647387,1186.4357644589634,16.98715184439101,13.144031652929277,80.1227446867113,1.9728558041031647
2009-5,0.8264603900235888,913.4498667388908,1186.6052975720406,16.210770195378693,12.288880739319707,79.77752380068212,2.010640887206449
2009-6,0.690119653717408,913.5831489873234,1179.5807416223936,15.832357437484033,12.024322008194341,80.29703018506812,2.0173161866689857
2009-7,0.5226484760587743,913.2894187098187,1211.412034421859,16.19343758277204,12.52522780597882,80.91359503790504,2.0804860691019074
2009-8,0.6239230731703049,912.5564905697148,1282.378732520311,17.275188399980596,13.390004287979783,80.13596381341517,2.1765626660986572
2009-9,0.7987213808731753,911.7506395962382,1308.19003058369,18.225227214155673,14.503781346390515,80.81701783981177,2.201490815771432
2009-10,0.8138056107165982,911.2196116289506,1343.165469478557,19.218564409594173,15.520552867310501,80.9605830244884,2.243504882089703
2009-11,0.9922099884229179,910.9266857655217,1365.588342828442,20.398167506864574,16.526635279517414,80.3541009209698,2.2361902967824956
2009-12,0.998778078121376,910.9498751329718,1353.6095827673282,20.616425914862845,16.85802163212315,80.84148776326766,2.1940326464807995
2010-1,0.9424009480511061,911.4583511133859,1323.537055253546,20.494303571031455,16.76774509076084,81.0530383821331,2.132652613591866
2010-2,1.00114404993942,911.8528638200717,1282.768284090116,19.837976753848157,16.112380462160043,81.04282079113611,2.086689847124433
2010-3,0.907084109589413,912.6757928845539,1227.1008258805973,18.560194401376418,14.954748112968403,81.42656223517346,2.0650754121392683
2010-4,0.7672520163063646,913.6958068644266,1187.6112771000478,17.516389438620298,13.847867256929396,81.04643462516923,2.054755868677268
2010-5,0.8262768805380165,914.3212015288099,1199.3689724181568,16.59994298806079,12.652442120913536,79.923457821179,2.063302941472366
2010-6,0.8909976299043848,914.6812859992339,1220.5583449628343,16.276814380454706,12.036537910873713,78.74537166213238,2.1167959923290347
2010-7,1.1023035499819414,914.2791201410647,1234.5539675361538,16.14990294889446,11.874861632643084,78.69873076613727,2.1301600690688933
2010-8,1.337548390878855,913.3328090320948,1282.5329173956409,16.413105851795894,11.966755606439358,78.08486039186404,2.1629098242707694
2010-9,1.4797909722641567,912.0309438213507,1254.6034085477895,17.122119517429326,13.03688794768959,79.27454342313811,2.1965902238103263
2010-10,1.8008128844205589,910.9556786049504,1255.9948882656724,17.96691861277798,14.064719250952072,79.81224896400887,2.0958078201151293
2010-11,1.952955622484229,910.3583061965655,1269.0724771047687,19.02817170081576,15.006310579571592,79.09458802409542,2.048840749878372
2010-12,1.9111862644766968,910.3291862318382,1195.7476665254321,19.425508936799652,15.546350690940711,79.39327899884108,2.0228562277301494
2011-1,1.9846122244580386,910.7713532223788,1178.3662798456094,19.584661854364587,15.285543653238236,77.60662133512577,1.9449527280341081
2011-2,1.7346343967999451,911.6193969849301,1131.818136851554,18.836486157694164,14.285407968772205,76.37073674298117,1.9399342586584785
2011-3,1.619821228718163,912.2676182880298,1066.3319073294986,17.57107388055888,12.854428684236236,75.46601138989682,1.8952222769195817
2011-4,1.6978469312167466,912.8930874604196,1034.5059795191082,16.650979855627405,11.679392207087977,74.38682799875733,1.795354830797642
2011-5,1.6326056701237739,913.3293503136778,995.4403976417163,15.660790517354144,10.59858319353144,74.01421671312148,1.865211301187312
2011-6,1.6513468210581472,913.7402137820447,1002.8022452296276,15.200128224136089,9.936251018778663,73.36909365202018,1.920513295486106
2011-7,1.6648395272722372,913.5438238142159,1029.2127351155355,15.516434502609226,10.158296106508995,73.1120262946891,2.030305253591616
2011-8,1.559061837263473,913.2204030219524,1110.5799712680177,15.827243179776625,10.292956468996687,72.46658611269471,2.1575735167557317
2011-9,1.3729169461427986,912.5641517191406,1178.8144871901077,16.599735649216395,10.826090823249018,71.6795398057213,2.1722562142178865
2011-10,1.2337095385803238,911.6176920721615,1244.4520505190374,17.56229701460165,11.737432825526145,71.42714386454499,2.197839944031592
2011-11,1.3312490381487918,911.3705986186776,1299.2643543729203,18.524528393109176,12.573904261046524,71.09586292201102,2.1308079804803777
2011-12,1.434472468503009,911.2433172932737,1333.661502202691,19.296597683697904,13.216188917463269,70.71782566128354,2.089136790198338
2012-1,1.738554335105846,911.4373743568596,1329.417983844533,19.467972239571093,13.625786264255781,71.54256670260553,2.036054829470507
2012-2,1.9059817519716604,912.1221081548272,1254.8259711316189,19.037763400741845,13.404662024320078,72.35187441987071,1.9601776932889694
2012-3,1.7356833021823308,912.6799250617429,1154.495490697436,17.96877323215516,12.546698300299497,73.0325703700302,1.929249187565402
2012-4,1.6837466189662487,913.2065141899575,1042.494988927442,16.857236866573782,11.735023757448145,74.04748397665607,1.9064983472507124
2012-5,1.4308668199187375,914.3105944579729,1024.4120114527548,16.188907286918766,11.030938253403429,73.95107302911899,1.8793478052438908
2012-6,1.4251768457536136,914.5429089375314,1067.1383662392495,16.01964545601419,10.646170495038989,73.19288122777762,1.9437527393122074
2012-7,1.5369712886855231,914.408815876264,1131.1374296050933,16.44004047672933,10.918098422500494,72.77677868262221,2.0108928396385557
2012-8,1.5248211183498515,914.0032889538264,1208.7146439328444,17.113243731841155,11.468056349561225,72.3614871941248,2.0667382381926815
2012-9,1.8409091569587228,912.7446301030039,1248.1894535122913,18.11169348510964,12.471515616754274,72.45371993966327,2.142129651809022
2012-10,1.88371878891753,912.0078252925414,1258.9706309454043,18.829358692543142,13.318928591131419,72.89045777920045,2.178436120619371
2012-11,1.8861558328506927,911.5881328150334,1282.3538969745546,19.464091501078315,14.060737169094711,73.16408326567674,2.1852193773493496
2012-12,1.991233724395926,911.4692254608484,1252.4172070028435,19.86892523257712,14.61712756778895,73.73638833683034,2.182638085912949
2013-1,1.7245163508359116,911.8453178084362,1234.3520202527393,19.469578795067353,14.287022977076544,73.91468556305132,2.085450094676388
2013-2,1.6700954353506237,912.1432238053304,1187.0601479075672,19.045409009406452,13.870973096727692,74.03172194384724,1.9398411078673286
2013-3,1.6758184561632992,912.6533190034909,1097.7304392854942,18.092421204473737,12.979763886843061,74.20276499764483,1.7899656407984685
2013-4,1.5915053372655465,913.3799349012877,1065.1023008359443,16.956578463131777,11.810130903236352,74.0555845513403,1.6378922346607625
2013-5,1.4911533289875452,913.7926202156274,1029.8002925276037,16.14647946537959,10.852337565498814,73.49088834946248,1.631154578263241
2013-6,1.637555538901045,914.0767172962586,1024.846063063582,15.685445111675802,10.294795674452804,73.12091327376697,1.6089545440801687
2013-7,1.5676559103266345,914.1050279074632,1098.7500236107023,15.708435662167037,10.190676111597258,72.67455555182026,1.707705070969874
2013-8,1.575343536753847,913.536149104966,1136.539618781108,16.308405917431163,10.776125222264278,72.68243082531431,1.8214564951021024
2013-9,1.5881760314207416,912.7013920953016,1187.7131854677507,17.245055932854815,11.792657099498054,73.04283935105046,1.8629089962787755
2013-10,1.7187091176537137,912.2377268464195,1281.0852450708821,18.450300515091858,12.913350692732886,72.81854269235208,1.9159710378371015
2013-11,1.644987567473272,911.8420970755745,1317.5794934614185,19.593114651421473,13.94110234454752,72.68607848969381,1.8904635536217334
2013-12,1.6719315478427688,911.7248669085494,1344.091696269868,20.298051280598788,14.637070018442568,72.72461801778489,1.8232812542499859
2014-1,1.6997627956731733,912.2401165746509,1298.4052321084241,20.33609023452637,14.872655312546778,73.54165142690874,1.7553608036478185
2014-2,1.3656352564650145,912.4813373806809,1204.3918329274677,19.64481288261763,14.511580550093154,74.77187279759042,1.7026545797160162
2014-3,1.554282793561196,912.9406492043128,1100.0145733639597,18.62482022630325,13.85411768603278,75.95367277808359,1.6551161095208682
2014-4,1.5670862182742187,913.8521589132289,1005.0615109929435,17.279507019983097,12.521196180080306,75.6767067052452,1.621730345190213
2014-5,1.6605606220216285,914.3267228537435,966.8859244404872,16.23668110839383,10.886615649525226,72.94621969464171,1.6316836448728655
2014-6,1.840091554477036,914.4829192388398,933.8677114149723,16.321077955706517,9.8088553927249,68.2967651217759,1.6475838351747698
2014-7,1.5762143456212432,914.3737112406452,1040.0674478247768,16.815023684307814,9.431560386529629,65.06653654271803,1.6650021951829774
2014-8,1.6563442639635468,913.5570831804064,1128.0943859573454,17.698284374088352,10.041891218061737,64.26254706142342,1.727566669584579
2014-9,1.6360383376650134,912.7858204270923,1230.2204517507926,18.91139764833568,11.48003442688796,65.54467808533359,1.796427228573148
2014-10,1.5411950807584398,912.4589683730288,1350.4222514926737,19.658480795511014,13.021366748856256,68.79477807607441,1.8588943787407308
2014-11,1.6998628695769238,912.0452522476754,1357.4731268086148,20.06986564504624,14.19538800527416,71.76318757180817,1.874564282406751
2014-12,1.8964678078485289,911.9676468558515,1323.291813795508,20.51957118759475,15.06394566202391,73.56071890944125,1.8239081554110446
2015-1,1.8387287571720787,912.2120629201751,1288.8589566526514,20.3802856870588,15.323441301861562,75.1863655504684,1.744857811625982
2015-2,1.8337006308627897,912.5021363347444,1184.8603607076857,19.52253277602031,15.030813319418387,77.45524824650317,1.6739489779214174
2015-3,1.776660294801181,913.3352838914004,1113.131445882786,18.550082162077835,14.239102536631732,78.09943718642558,1.650540499049363
2015-4,1.648503052789917,913.9170949425618,1043.3754658595242,17.543601779016278,13.387531245293063,78.66775638728508,1.653577070413977
2015-5,1.5885116256332814,914.4231728658827,1031.8041854075395,17.01520069845106,12.625013884421273,77.86096327078323,1.6699417264313094
2015-6,1.4063603206190476,914.2689629028454,1054.6284149955857,16.98744370938715,12.303707283108322,76.8520798820347,1.7141382071452163
2015-7,1.395410437685999,913.8518991901944,1063.3830706809704,17.22560557405653,12.630077149604466,77.40796816266706,1.7890598075337176
2015-8,1.3658533445520928,913.1876616761593,1071.5682115234665,17.737211594955774,13.226119293640762,77.95963564107544,1.8712549860572236
2015-9,1.548453982268786,912.3989192942173,1055.279314481883,18.386400555593163,14.262154705403296,79.53699974312947,1.9535278480314326
2015-10,1.7428536888218231,911.9872380772141,1087.8959298466764,18.999769838794126,15.058004337159721,80.19093542733091,2.035267330779643
2015-11,1.9340993533222703,911.579909642355,1113.9149661094573,19.817226193579724,15.877228455218757,80.18239618864234,2.0479790310918555
2015-12,2.1254874386087663,911.7425874112072,1163.4348302448038,20.34761166363404,16.23903565239247,79.37303888847397,2.0625353590819535
2016-1,2.3576729980902162,911.9460348150169,1213.411810786037,20.60858121004643,16.23542731097413,78.05893490565325,2.021290464347236
2016-2,2.4006316308962554,912.5454001708013,1151.0926417556723,19.95231309564776,15.744423603700309,78.3826276114658,1.9592611270535125
2016-3,2.3352486836491364,913.3676089983461,1123.18483416087,18.57234193059016,14.21859221823434,77.12075590996439,1.8731125239040836
2016-4,2.448987469570654,913.9120629270772,1097.9416229849908,17.447284196069294,12.85886489200284,75.43965020028483,1.8296734706451865
2016-5,2.1798091101054458,914.3949085329475,1046.0392249424813,16.085822346658325,11.527514897177964,75.22442724442318,1.8135236927430507
2016-6,2.1713700199079673,914.5898430992758,1116.279364188367,15.60950883208175,10.586369848985573,73.10447696157378,1.8481024847693595
2016-7,2.2673465373326986,914.1636165576266,1142.5091253301725,15.83034450310897,10.819734301769644,73.06202673723205,1.9691132753896416
2016-8,2.089443120772565,913.6489953148837,1181.002666059612,16.155179411283093,11.257714242855318,73.66114533975704,2.029316145601471
2016-9,2.0935866869852187,912.9804355156828,1208.298777195867,17.011170512681105,12.094996945079581,73.59795760222411,2.105602548237159
2016-10,2.147918656089746,912.2800641174123,1203.9060432407166,18.10564208661209,13.413682467452771,74.40872129057887,2.118086236259441
2016-11,2.026445765492013,911.8766678010682,1264.768061209381,19.2502520222848,14.363050602716799,73.78761530620947,2.059934661215824
2016-12,1.8385277482712794,911.83474991763,1247.5667118613758,19.915150388116587,15.113944911362967,74.04422669572159,2.024947495755714
2017-1,1.758405197696316,912.1403329786352,1227.628603799059,19.88602168112555,15.2466751251843,74.50653933119818,2.002049897372548
2017-2,1.6112963139122591,912.524470849747,1173.3871558082296,19.425883896624395,14.953405968052957,75.06898536228748,1.943259375841855
2017-3,1.7104932760115097,913.2211808090822,1086.242066210688,18.367458007924608,14.055266323749853,75.37643753844793,1.946421409904077
2017-4,1.623945707479731,914.4393652528687,1078.4833811183948,17.320399035024682,12.918696264382698,74.74714891843803,1.8778781288223532
2017-5,1.6600302694978364,914.9454834067402,1059.4897279934924,16.623190909954463,12.105547658564136,74.17827670893466,1.8706410968584493
2017-6,1.6920609934247852,915.5429866086864,1105.564933191432,16.570142987127575,11.522682531402141,72.46168236384912,1.9113960892617412
2017-7,1.5904343802789724,915.2861506860493,1124.8212658879659,16.73813312240542,11.566226628655079,71.9256923133048,1.9736956594311157
2017-8,1.964917234157124,914.0069753843891,1162.1205063587274,17.279060060643626,11.890180019147651,71.45591561446598,2.0871061003117326
2017-9,2.0026717511210292,913.1316681707506,1199.0461993227316,18.103804040695998,12.67152918893915,71.33121579605492,2.119287352725182
2017-10,2.1654160070514106,912.0798182761349,1194.6760480643984,18.545492562941565,13.398295109293901,71.79353702967094,2.1858083012691143
2017-11,2.169362169366611,911.5862924041021,1233.5627308311248,19.084115916197877,13.978850440300237,72.05218003629541,2.1622890626991205
2017-12,2.2367221194064877,911.3218271959607,1205.8282195331562,19.7500737163513,14.99102097153504,72.78260516363305,2.0925756968548197
2018-1,2.1221221720186962,911.7797051365822,1230.5387980910589,19.830690966483314,15.13461100345734,72.87283180651801,1.9996391622988388
2018-2,1.9075926672407806,912.3864094038962,1227.3258403088444,19.44851692889404,14.835785931502196,73.16704173623656,1.8775366585749744
2018-3,1.7800417445768417,913.0965976034133,1156.9557016996257,18.795544454517305,14.31760367174193,73.43251871944811,1.7651712357635885
2018-4,1.40987797397011,914.0320582760603,1147.2356343264587,17.915567540000314,13.162813450726938,72.58133509531723,1.703547019355778
2018-5,1.4243192790107881,914.4763460517461,1119.848898040565,16.934772257876016,12.103019407095713,72.29832046017897,1.717275407537491
2018-6,1.3296054375059112,914.3830638319561,1092.4572595103934,16.568954726788444,11.75268842200568,72.3532496788067,1.7138493890841076
2018-7,1.417793625522693,914.0541907918963,1095.7561659899018,16.55867961975498,11.888758791200699,72.73707401964697,1.7610575072492
2018-8,1.5418567637144154,913.5240442081373,1109.4761916921152,16.7746768779483,12.352346647486163,73.8120084759815,1.8457895482744253
2018-9,1.678511778536022,912.7513939447645,1163.3871288030207,17.8366947422597,13.274400756584443,73.41022606758871,1.8955523210678737
2018-10,1.9023454675932652,912.5394823223751,1223.2877296998317,18.97720938092661,14.256140282912606,73.02274343188475,1.9277902847255646
2018-11,2.0576374752944906,912.215862706694,1283.1190362077127,19.85131180566278,14.882994512911386,72.3246832030866,1.9437134333183044
2018-12,2.017225875661671,912.2362991435078,1292.6093253716904,20.496555287399776,15.45965825900473,72.18865038973738,1.9036421398862726
2019-1,2.0105599891562727,912.324476844711,1232.416318273143,20.550658509158133,15.756992792120583,73.01113458629627,1.793616952712864
2019-2,1.991207467873469,912.3575674600369,1139.2737641562867,19.932637416877842,15.46036122596008,74.12530173896087,1.7047104705666565
2019-3,1.8469206835053467,913.1469337286551,1094.6143687468755,19.287113921427842,14.895436863082185,74.4900999485822,1.5839231992438592
2019-4,1.7605789947684596,913.640810866011,1065.1662788156586,18.322516306934155,13.849589507809782,74.04026124087139,1.5199598943594588
2019-5,1.701856035028545,914.572875480421,1053.2528330828366,17.32167699591496,12.767132569285408,73.63262402105745,1.5577535096791715
2019-6,1.6945677350983206,915.0269475811311,1083.5611612190746,16.875972076586415,12.121983633580468,72.99144281247156,1.6303570083542311
2019-7,1.7082789779158059,914.7454205021967,1133.8766553302712,17.03126466506017,12.049362912585,72.52635562353187,1.755704567361806
2019-8,1.828471946029826,914.2317389038842,1169.778065684251,17.46395772287746,12.555807879465135,73.08216579037219,1.849608952291481
2019-9,1.8210875221290264,913.2113653222899,1214.3657135552937,18.269268180031855,13.362899300947742,73.53481951825847,1.8780345377952368
2019-10,1.9704804587378058,912.3622271629367,1266.8633225515366,19.087200009453912,14.129067936992529,73.57615443936166,1.8787866656570087
2019-11,1.9398498494008112,911.9169706643942,1261.9704945889073,19.478320175979146,14.714040430282802,74.21441625970665,1.817195210553569
2019-12,1.8085198597841188,911.9124575620808,1305.2121983067275,19.889136035894847,15.043655129042724,73.95124953207959,1.7743331091993053
2020-1,1.9030963615352994,912.2025182302334,1339.2535529125448,19.758401912385263,14.804598037920604,73.43529470558501,1.758051965534039
2020-2,1.5939370949019747,912.7851366161913,1342.9743590762143,19.01682630097607,13.882822768160716,72.60190383731891,1.7313187441647053
2020-3,1.5845896271850666,913.3066900854956,1296.3834382903271,18.316202381230145,13.235269232411472,72.5286364633489,1.7541837508820046
2020-4,1.6248747262317629,913.712308172558,1227.0874297184089,17.37875755805992,12.262057038269065,71.90941140130289,1.7692584201239268
2020-5,1.3928293360318158,914.1838539451688,1175.1774034738235,16.641677988240783,11.629169122438515,71.85884678691745,1.734624383170818
2020-6,1.5265996561932214,914.34882943661,1158.0211069014285,16.73779831376401,11.750890878844604,72.1724311966301,1.7930814483437345
2020-7,1.5262518825594658,914.1045546050485,1201.16343218256,16.92543797847315,11.676170393067812,71.4086813836249,1.8487857917087231
2020-8,1.8586578307311832,913.7686940083588,1248.2276620209946,17.36288809997611,12.121132215130716,71.77245478355724,1.8852665324522755
2020-9,2.0705433026644107,912.9302859835918,1261.3272431886055,18.25343731716718,13.089650258436096,72.3169487062723,1.9918578840393348
2020-10,2.131120550357243,912.2773207386393,1246.191967034458,18.844917812277004,13.991261579218712,73.27365741900111,2.0052996405979995
2020-11,2.133231775744055,911.7636526462469,1284.660533659034,19.427321284255566,14.682983699809096,73.6655734642635,1.9836790328795266
2020-12,1.9685013817321024,911.3637472238049,1258.3869551033308,20.079352445757856,15.519077530697611,74.28398846012476,1.9380944643281712
2021-1,1.7918494536010603,911.6648606063034,1242.694670840522,19.89785427416379,15.429334614138961,74.68964851712671,1.8655560648917067
2021-2,1.8795006886201275,912.0196570082891,1229.609295455526,19.283786441530108,14.749570784327958,74.30381677482572,1.7889010686694562
2021-3,1.8200545076862156,912.7770836518463,1108.6561022116225,18.277655411537534,14.498043812996599,72.32292419890727,1.7142445794512369
2021-4,1.631954387357665,913.7926134992579,1086.560623490356,16.93432781050018,13.968163036120725,69.4101300724968,1.6808149601721314
2021-5,1.7562940854448397,914.4021363139708,1042.3212035986335,16.268575054042348,13.863739715451453,65.94638934231156,1.6606119298512088
2021-6,1.5032439677665643,914.6647620058731,1033.8141552344257,16.149569561410967,14.143967835342439,62.376013589838166,1.6886437169836763
2021-7,1.503578024373787,914.5462507558119,1038.3782507211997,16.135222465213793,14.110838655273517,60.818933286378076,1.7480418693208033
2021-8,1.5034858428670865,913.7147317419907,1050.590229399639,16.84080743241481,14.13122088658106,59.59161945978968,1.8329863067114371
2021-9,1.5155305006954076,912.7093786310934,1104.8925693821777,17.511495007205344,14.169432482456717,58.68379519085799,1.913630802944926
2021-10,1.645552927189362,911.984235537615,1129.7939971606572,18.182229620301417,13.915927432044471,59.01347827671797,1.8700447286915665
2021-11,2.065835056163016,911.3881518955158,1245.3017497763353,19.29642792136836,13.630940114440323,59.61269898962366,1.8228862607192968
2021-12,2.351562814925179,911.2342779696753,1222.7380429052403,19.904328902637197,13.302328575563076,60.47285320817137,1.7195968788289704
2022-1,2.3655728080862133,911.4649452330979,1178.6967991037359,19.92807635876904,12.921313731721126,61.58557578207329,1.571594208665964
2022-2,2.523768068039408,911.8497278777674,1148.5732835461959,19.28789970235965,12.779226060246362,61.953018282838336,1.550790217325901
2022-3,2.200442480991447,912.3909932675222,1032.6601890283991,18.205845217557954,12.65755262393294,62.28734961044044,1.4974975852765045
